-----------------------------------------------------------
                         Digit 1
-----------------------------------------------------------

Observation Sequence:
25 28 28 28 28 28 28 28 28 28 28 28 28 31 28 28 28 28 12 27 27 10 2 2 2 25 2 2 4 28 31 12 31 31 31 4 2 11 11 12 12 31 31 31 28 27 2 27 28 13 13 14 28 28 12 28 28 27 27 27 13 2 2 2 11 11 28 12 28 26 10 27 2 25 25 27 12 10 10 13 13 13 2 2 2 


alpha matrix-
0.05	0	0	0	0	
2.59367e-032	0.00140367	0	0	0	
1.34542e-062	6.01753e-005	1.84117e-005	0	0	
6.97916e-093	2.57972e-006	1.58088e-006	2.98824e-008	0	
3.62032e-123	1.10592e-007	1.01804e-007	2.88962e-009	5.84349e-011	
1.87798e-153	4.74109e-009	5.82744e-009	1.96544e-010	6.57099e-012	
9.74172e-184	2.0325e-010	3.12725e-010	1.1588e-011	4.87834e-013	
5.05336e-214	8.71334e-012	1.61109e-011	6.33136e-013	3.03437e-014	
2.62135e-244	3.73541e-013	8.06942e-013	3.30095e-014	1.71601e-015	
1.35978e-274	1.60137e-014	3.95923e-014	1.6674e-015	9.15774e-017	
7.05364e-305	6.86506e-016	1.91223e-015	8.23285e-017	4.70296e-018	
0	2.94305e-017	9.12166e-017	3.99577e-018	2.35065e-019	
0	1.26168e-018	4.30768e-018	1.91348e-019	1.1516e-020	
0	1.85127e-020	2.1143e-020	7.32636e-049	4.89944e-022	
0	7.93639e-022	1.15182e-021	3.43153e-023	7.71671e-024	
0	3.40233e-023	5.99299e-023	2.2413e-024	1.88643e-025	
0	1.45858e-024	3.02283e-024	1.21556e-025	7.354e-027	
0	6.25292e-026	1.49091e-025	6.22339e-027	3.53529e-028	
0	4.59543e-056	4.40341e-047	3.55234e-028	4.86821e-028	
0	3.3773e-086	9.70531e-072	2.11315e-029	2.97797e-030	
0	2.48207e-116	2.13909e-096	1.25703e-030	3.14193e-032	
0	1.82413e-146	1.394e-112	4.50039e-031	9.78007e-033	
0	1.37896e-148	1.2788e-113	4.45905e-032	7.07456e-033	
0	1.04243e-150	1.17311e-114	4.41809e-033	1.35884e-033	
0	7.88034e-153	1.07616e-115	4.3775e-034	2.05525e-034	
0	5.79147e-183	4.74233e-117	3.15626e-035	6.1407e-037	
0	4.37809e-185	4.3504e-118	3.12727e-036	4.8842e-037	
0	3.30964e-187	3.99086e-119	3.09854e-037	9.44659e-038	
0	2.97188e-188	1.09001e-120	2.71384e-067	3.10505e-039	
0	1.27404e-189	4.68626e-122	2.94098e-069	4.89051e-041	
0	1.86941e-191	2.11143e-124	2.57584e-099	6.79291e-043	
0	1.37388e-221	5.52868e-146	3.20475e-101	2.93635e-043	
0	2.01589e-223	2.49099e-148	2.80686e-131	4.07859e-045	
0	2.95792e-225	1.12234e-150	2.45837e-161	5.66515e-047	
0	4.34015e-227	5.05679e-153	1.47219e-181	7.86889e-049	
0	3.89723e-228	1.38115e-154	6.63306e-184	1.83797e-050	
0	2.94613e-230	1.267e-155	2.04949e-156	1.98046e-051	
0	2.16519e-260	1.10081e-185	3.45697e-186	2.82091e-053	
0	1.59125e-290	9.56413e-216	4.47171e-216	4.01802e-055	
0	1.16945e-320	2.50432e-237	7.34562e-218	1.73686e-055	
0	0	6.55743e-259	9.13909e-220	7.50785e-056	
0	0	2.9545e-261	8.00441e-250	1.04284e-057	
0	0	1.33118e-263	7.01061e-280	1.4485e-059	
0	0	5.99773e-266	1.74612e-294	2.01197e-061	
0	0	2.57859e-267	9.7344e-269	3.16889e-063	
0	0	5.68332e-292	2.87632e-269	1.77743e-065	
0	0	5.21362e-293	2.8499e-270	1.91523e-066	
0	0	1.1491e-317	1.6953e-271	1.07426e-068	
0	0	4.94031e-319	1.83719e-273	1.69197e-070	
0	0	0	1.60909e-303	2.4425e-071	
0	0	0	0	3.52595e-072	
0	0	0	0	6.99648e-075	
0	0	0	0	1.10196e-076	
0	0	0	0	1.73561e-078	
0	0	0	0	7.50245e-079	
0	0	0	0	1.18165e-080	
0	0	0	0	1.86112e-082	
0	0	0	0	1.0439e-084	
0	0	0	0	5.85527e-087	
0	0	0	0	3.28423e-089	
0	0	0	0	4.74105e-090	
0	0	0	0	5.10861e-091	
0	0	0	0	5.50467e-092	
0	0	0	0	5.93143e-093	
0	0	0	0	8.44855e-095	
0	0	0	0	1.20339e-096	
0	0	0	0	1.89536e-098	
0	0	0	0	8.193e-099	
0	0	0	0	1.29041e-100	
0	0	0	0	2.56055e-103	
0	0	0	0	1.33567e-104	
0	0	0	0	7.49181e-107	
0	0	0	0	8.07263e-108	
0	0	0	0	1.90751e-110	
0	0	0	0	4.50735e-113	
0	0	0	0	2.52818e-115	
0	0	0	0	1.09285e-115	
0	0	0	0	5.70068e-117	
0	0	0	0	2.97368e-118	
0	0	0	0	4.29275e-119	
0	0	0	0	6.19694e-120	
0	0	0	0	8.94578e-121	
0	0	0	0	9.63932e-122	
0	0	0	0	1.03866e-122	
0	0	0	0	1.11919e-123	



beta matrix-
2.23838e-122	3.56501e-122	4.81353e-123	1.61264e-131	4.08339e-131	
4.99763e-121	7.97329e-121	1.11961e-121	1.02026e-129	2.5926e-129	
1.11373e-119	1.7802e-119	2.6042e-120	6.44432e-128	1.64607e-127	
2.47692e-118	3.96722e-118	6.0573e-119	4.06072e-126	1.04511e-125	
5.49626e-117	8.823e-117	1.40891e-117	2.54973e-124	6.63556e-124	
1.2166e-115	1.95781e-115	3.2771e-116	1.59258e-122	4.213e-122	
2.6856e-114	4.33364e-114	7.62245e-115	9.86905e-121	2.67489e-120	
5.9103e-113	9.56634e-113	1.77296e-113	6.04225e-119	1.69832e-118	
1.29627e-111	2.1053e-111	4.12387e-112	3.62985e-117	1.07829e-116	
2.83208e-110	4.61742e-110	9.59201e-111	2.11413e-115	6.84618e-115	
6.16046e-109	1.00881e-108	2.23108e-109	1.1665e-113	4.34673e-113	
1.33333e-107	2.19441e-107	5.18941e-108	5.78408e-112	2.7598e-111	
2.86902e-106	4.74944e-106	1.20704e-106	2.17551e-110	1.75223e-109	
1.42169e-104	2.98588e-104	2.67898e-104	5.44765e-106	1.26151e-107	
2.0901e-103	5.0642e-103	6.21231e-103	5.01244e-104	8.00946e-106	
2.16128e-102	7.44512e-102	1.42754e-101	4.61613e-102	5.08531e-104	
1.05798e-120	7.69866e-101	3.15985e-100	4.25377e-100	3.22873e-102	
3.12412e-151	3.76861e-119	5.86931e-099	3.92153e-098	2.04996e-100	
4.30439e-150	5.33158e-121	4.71741e-097	3.14992e-096	4.74236e-100	
2.1622e-127	8.94388e-120	7.9287e-096	5.29511e-095	8.45489e-098	
4.16823e-097	2.9445e-110	1.33006e-094	8.89966e-094	1.50738e-095	
1.60708e-095	3.60764e-094	1.48096e-093	2.48059e-093	2.88971e-094	
9.85598e-095	2.72999e-093	1.21526e-092	2.46738e-092	2.6818e-093	
4.04218e-094	1.77917e-092	9.27361e-092	2.45665e-091	2.48884e-092	
8.80379e-094	7.70413e-092	6.14884e-091	2.44824e-090	2.30977e-091	
3.39434e-092	7.99922e-091	5.73026e-090	3.35575e-089	9.77498e-089	
5.39976e-091	4.02762e-090	2.74931e-089	2.16198e-088	9.07168e-088	
1.14293e-089	4.91959e-089	1.30618e-088	1.04527e-087	8.41898e-087	
3.40278e-089	1.04074e-088	4.7823e-087	7.55426e-086	3.60441e-085	
1.99651e-108	1.2121e-087	3.97287e-087	2.84132e-084	2.28849e-083	
3.2617e-085	2.07782e-106	8.81767e-085	2.10446e-082	1.64758e-081	
2.51512e-083	3.92011e-083	2.60094e-084	4.73223e-082	3.81149e-081	
1.59878e-081	2.61757e-081	5.77271e-082	3.40694e-080	2.74406e-079	
8.33629e-080	1.6639e-079	1.28124e-079	2.4528e-078	1.97557e-077	
4.2501e-079	8.67584e-078	2.84366e-077	1.76588e-076	1.4223e-075	
2.72381e-078	1.8084e-104	1.04115e-075	1.45121e-074	6.08927e-074	
1.05018e-076	1.30326e-131	6.46136e-103	7.01629e-074	5.65115e-073	
3.03675e-074	4.06526e-103	4.80386e-101	4.92589e-072	3.96747e-071	
8.78125e-072	2.75501e-094	1.53363e-072	3.56069e-070	2.78542e-069	
6.7713e-070	5.04068e-091	3.44862e-072	8.23063e-070	6.44376e-069	
5.22141e-068	8.16594e-068	6.30975e-069	1.85079e-069	1.49069e-068	
3.27872e-066	5.43408e-066	1.40043e-066	1.33247e-067	1.07321e-066	
1.61353e-064	3.41227e-064	3.10821e-064	9.59299e-066	7.72652e-065	
7.21049e-086	1.67925e-062	6.89856e-062	9.38028e-062	5.56265e-063	
2.62022e-090	2.56844e-084	1.28023e-060	8.59206e-060	3.5318e-061	
4.43705e-085	5.44442e-060	3.81958e-059	1.43701e-058	6.29665e-059	
4.71077e-117	8.96305e-083	1.94528e-058	1.37143e-057	5.84361e-058	
3.8468e-116	9.78828e-087	1.33291e-057	2.1835e-056	1.04183e-055	
1.10892e-112	1.37027e-114	7.4624e-085	8.21259e-055	6.61469e-054	
2.13775e-082	3.82974e-109	5.16937e-084	5.68904e-054	4.58214e-053	
4.1211e-052	3.43831e-079	4.91498e-079	3.94092e-053	3.17415e-052	
7.94454e-050	2.75356e-049	5.33679e-049	2.12109e-049	1.59964e-049	
8.02671e-067	2.82991e-048	1.17435e-047	1.774e-047	1.01564e-047	
7.02677e-046	2.85918e-065	2.15747e-046	1.52062e-045	6.4484e-046	
5.4184e-044	1.86654e-043	3.57902e-043	1.15786e-043	1.49176e-045	
4.63198e-066	1.93008e-042	7.92203e-042	1.06673e-041	9.4714e-044	
1.21986e-093	1.64995e-064	1.47146e-040	9.83252e-040	6.01352e-042	
1.02227e-120	2.53468e-063	2.45368e-039	1.65165e-038	1.07212e-039	
4.44842e-096	2.12412e-090	3.76937e-038	2.75416e-037	1.91142e-037	
1.45843e-066	7.67118e-066	3.15882e-065	4.23097e-036	3.40777e-035	
4.81647e-038	2.97848e-036	2.06818e-035	1.03828e-034	2.36064e-034	
9.05976e-052	9.72949e-036	1.03792e-034	7.52098e-034	2.19079e-033	
3.49303e-050	6.03812e-063	3.47632e-034	4.84548e-033	2.03316e-032	
1.34675e-048	1.35687e-089	2.1574e-061	2.34269e-032	1.88688e-031	
3.89435e-046	4.42952e-060	3.89072e-059	1.64472e-030	1.32471e-029	
1.12611e-043	6.99735e-031	1.47705e-029	1.9878e-028	9.30032e-028	
1.29726e-022	4.01132e-042	5.33464e-029	7.68753e-027	5.90489e-026	
1.00033e-020	3.05951e-020	5.02122e-020	2.86297e-026	1.36603e-025	
3.84714e-063	3.56326e-019	1.16792e-018	1.07682e-024	8.6731e-024	
5.02052e-047	7.99378e-033	1.43943e-016	9.61121e-016	4.3709e-021	
1.93568e-045	1.28355e-039	4.02054e-016	2.68456e-015	8.37921e-020	
9.99733e-017	3.9143e-015	1.9088e-014	4.5129e-014	1.49388e-017	
8.18102e-044	2.01951e-014	1.34402e-013	4.55456e-013	1.3864e-016	
1.02525e-062	1.69989e-013	1.50209e-012	6.3166e-012	5.86726e-014	
3.95125e-061	8.75737e-036	1.26436e-011	8.75056e-011	2.48303e-011	
2.39745e-055	8.21011e-031	1.30233e-010	1.4192e-009	4.42686e-009	
4.06285e-084	4.98154e-025	1.02771e-008	6.98927e-008	1.0241e-008	
1.49442e-095	8.44199e-054	2.50551e-008	1.9167e-007	1.96325e-007	
5.61711e-094	7.79657e-067	4.24597e-037	4.67282e-007	3.76364e-006	
3.77019e-064	7.60783e-064	2.94128e-036	3.23696e-006	2.60716e-005	
1.87491e-034	5.81301e-034	1.2584e-033	2.24231e-005	0.000180603	
4.14385e-005	0.000344914	0.00123669	0.00140219	0.00125108	
0.000977081	0.00325152	0.0114454	0.0125842	0.0116107	
0.0308871	0.0355475	0.106574	0.11246	0.107753	
1	1	1	1	1	


delta matrix-
0.05	0	0	0	0	
2.59367e-032	0.00140367	0	0	0	
1.34542e-062	6.01753e-005	1.84117e-005	0	0	
6.97916e-093	2.57972e-006	7.91568e-007	2.98824e-008	0	
3.62032e-123	1.10592e-007	3.40317e-008	1.28473e-009	5.84349e-011	
1.87798e-153	4.74109e-009	1.46311e-009	5.52338e-011	2.51227e-012	
9.74172e-184	2.0325e-010	6.29032e-011	2.37465e-012	1.08009e-013	
5.05336e-214	8.71334e-012	2.70438e-012	1.02093e-013	4.64362e-015	
2.62135e-244	3.73541e-013	1.16269e-013	4.38924e-015	1.99642e-016	
1.35978e-274	1.60137e-014	4.9987e-015	1.88705e-016	8.58313e-018	
7.05364e-305	6.86506e-016	2.14908e-016	8.11295e-018	3.69012e-019	
0	2.94305e-017	9.23946e-018	3.48798e-019	1.58648e-020	
0	1.26168e-018	3.97229e-019	1.49958e-020	6.82072e-022	
0	1.85127e-020	1.78975e-021	5.21051e-050	2.58607e-023	
0	7.93639e-022	2.42828e-022	2.90479e-024	4.07312e-025	
0	3.40233e-023	1.04398e-023	3.94112e-025	6.41523e-027	
0	1.45858e-024	4.48836e-025	1.6944e-026	7.70684e-028	
0	6.25292e-026	1.92967e-026	7.28467e-028	3.31338e-029	
0	4.59543e-056	5.05273e-048	3.59559e-029	3.9096e-029	
0	3.3773e-086	1.11365e-072	2.13888e-030	2.1929e-031	
0	2.48207e-116	2.45452e-097	1.27234e-031	1.48951e-033	
